genere_categoria,nome_categoria,nome,prezzo_originale,prezzo_scontato,immagine,link,colore1,colore2,categoria,sottocategoria
donna,sneakers,Sneakers con zeppa da donna beige e giallo con lacci,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517661822_2_7249.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661822001.html,beige,giallo,sneakers,zeppa
donna,sneakers,Sneakers con zeppa da donna verde e celeste con lacci,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517661811_2_78be.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661811001.html,verde,celeste,sneakers,zeppa
donna,sneakers,Sneakers da donna beige e verde con lacci,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517659622_2_4fb7.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517659622001.html,beige,verde,sneakers,
donna,sneakers,Sneakers con zeppa da donna beige con lacci,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517661844_2_59e1.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661844001.html,beige,,sneakers,zeppa
donna,sneakers,Sneakers eco-sostenibili da donna beige con lacci,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517662622_2_2bc4.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517662622001.html,beige,,sneakers,
donna,sneakers,Sneakers con zeppa da donna beige e platino con zip,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517661722_2_d623.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661722001.html,beige,platino,sneakers,zeppa
donna,sneakers,Sneakers con zeppa da donna rosa e bianco con lacci,84.9,59.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517661800_2_2984.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661800001.html,rosa,bianco,sneakers,zeppa
donna,sneakers,Sneakers con zeppa da donna rosa e beige con zip,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517661300_2_74fa.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661300001.html,beige,rosa,sneakers,zeppa
donna,sneakers,Sneakers con zeppa da donna beige con lacci,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517661600_2_c885.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661600001.html,beige,,sneakers,zeppa
donna,sneakers,Sneakers con zeppa da donna bianco e celeste con lacci,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517661400_2_08af.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661400001.html,celeste,bianco,sneakers,zeppa
donna,sneakers,Sneakers da donna platino e beige con zip,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517660733_2_c7db.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517660733001.html,beige,platino,sneakers,
donna,sneakers,Sneakers con zeppa da donna bianco e rosa con lacci,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517661411_2_4136.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661411001.html,rosa,bianco,sneakers,zeppa
donna,sneakers,Sneakers eco-sostenibili da donna celeste con lacci,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517662611_2_57db.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517662611001.html,celeste,,sneakers,
donna,sneakers,Sneakers da donna bianco con zip,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517660700_2_4496.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517660700001.html,bianco,,sneakers,
donna,sneakers,Sneakers da donna bianco e beige con lacci,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517659600_2_bcfa.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517659600001.html,beige,bianco,sneakers,
donna,sneakers,Sneakers da donna bianco e rosa con lacci,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517660533_2_ac2f.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517660533001.html,rosa,bianco,sneakers,
donna,sneakers,Sneakers da donna rosa e celeste con lacci,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517659611_2_a609.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517659611001.html,celeste,rosa,sneakers,
donna,sneakers,Sneakers da donna beige con lacci,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517660333_2_1abf.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517660333001.html,beige,,sneakers,
donna,sneakers,Sneakers da donna nero con lacci,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517660311_2_b4f6.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517660311001.html,nero,,sneakers,
donna,sneakers,Sneakers da donna bianco con lacci,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517660300_2_eccf.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517660300001.html,bianco,,sneakers,
donna,sneakers,Sneakers da donna nero con lacci,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517658700_2_ab54.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517658700001.html,nero,,sneakers,
donna,sneakers,Slip on calzino da donna blu con elastico,69.9,48.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517658611_2_80af.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517658611001.html,blu,,slip on,
donna,sneakers,Ballerine da donna nero con elastico,69.9,48.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517658555_2_7263.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517658555001.html,nero,,ballerine,
donna,sneakers,Sneakers con zeppa da donna rosa con lacci,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517664044_2_dae7.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517664044001.html,rosa,,sneakers,zeppa
donna,sneakers,Sneakers con zeppa da donna grigio con lacci,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517664033_2_3e02.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517664033001.html,grigio,,sneakers,zeppa
donna,sneakers,Sneakers con zeppa da donna beige con lacci,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517664022_2_0627.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517664022001.html,beige,,sneakers,zeppa
donna,sneakers,Sneakers con zeppa da donna celeste con lacci,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517664011_2_694e.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517664011001.html,celeste,,sneakers,zeppa
donna,sneakers,Sneakers con zeppa da donna bianco e celeste con lacci,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517663822_2_970e.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517663822001.html,celeste,bianco,sneakers,zeppa
donna,sneakers,Sneakers con zeppa da donna beige con lacci,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517663811_2_9fdd.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517663811001.html,beige,,sneakers,zeppa
donna,sneakers,Sneakers con zeppa da donna platino con lacci,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517663711_2_ef49.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517663711001.html,platino,,sneakers,zeppa
donna,sneakers,Sneakers con zeppa da donna bianco con lacci,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517663700_2_4c43.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517663700001.html,bianco,,sneakers,zeppa
donna,sneakers,Sneakers eco-sostenibili da donna bianco con lacci,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517662633_2_45c2.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517662633001.html,bianco,,sneakers,
donna,sneakers,Sneakers eco-sostenibili da donna nero con lacci,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517662600_2_e4d0.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517662600001.html,nero,,sneakers,
donna,sneakers,Sneakers con zeppa da donna bianco e argento con zip,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517662522_2_e8a1.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517662522001.html,bianco,argento,sneakers,zeppa
donna,sneakers,Sneakers con zeppa da donna beige con zip,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517662511_2_7ef7.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517662511001.html,beige,,sneakers,zeppa
donna,sneakers,Sneakers con zeppa da donna bianco e argento con zip,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517661711_2_dd65.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661711001.html,bianco,argento,sneakers,zeppa
donna,sneakers,Sneakers con zeppa da donna blu con zip,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517661700_2_e64c.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661700001.html,blu,,sneakers,zeppa
donna,sneakers,Sneakers con zeppa da donna bianco e rosa con lacci,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517661622_2_d78e.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661622001.html,rosa,bianco,sneakers,zeppa
donna,sneakers,Sneakers con zeppa da donna bianco e nero con lacci,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517661611_2_8ca3.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661611001.html,bianco,nero,sneakers,zeppa
donna,sneakers,Sneakers con zeppa da donna bianco e argento con lacci,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517661433_2_0c91.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661433001.html,bianco,argento,sneakers,zeppa
donna,sneakers,Sneakers con zeppa da donna bianco e platino con lacci,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517661422_2_77a0.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661422001.html,platino,bianco,sneakers,zeppa
donna,sneakers,Sneakers con zeppa da donna argento e bianco con zip,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517661322_2_7767.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661322001.html,bianco,argento,sneakers,zeppa
donna,sneakers,Sneakers con zeppa da donna platino e bianco con zip,94.9,66.43,https://www.igieco.it/shop/media/catalog/product/2/0/202517661311_2_92ab.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517661311001.html,platino,bianco,sneakers,zeppa
donna,sneakers,Sneakers eco-sostenibili da donna bianco e rosa con lacci,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517660822_2_c022.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517660822001.html,rosa,bianco,sneakers,
donna,sneakers,Sneakers eco-sostenibili da donna beige e arancio con lacci,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517660811_2_21c8.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517660811001.html,beige,arancio,sneakers,
donna,sneakers,Sneakers eco-sostenibili da donna giallo e celeste con lacci,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517660800_2_7f4f.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517660800001.html,giallo,celeste,sneakers,
donna,sneakers,Sneakers da donna argento e bianco con zip,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517660744_2_b476.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517660744001.html,bianco,argento,sneakers,
donna,sneakers,Sneakers da donna beige con zip,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517660722_2_5be9.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517660722001.html,beige,,sneakers,
donna,sneakers,Sneakers da donna blu e celeste con zip,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517660711_2_3c27.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517660711001.html,celeste,blu,sneakers,
donna,sneakers,Slip on da donna argento e bianco con zip,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517660644_2_ed1f.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517660644001.html,bianco,argento,slip on,
donna,sneakers,Slip on da donna platino e beige con zip,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517660633_2_0a70.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517660633001.html,beige,platino,slip on,
donna,sneakers,Slip on da donna beige con zip,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517660622_2_3b37.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517660622001.html,beige,,slip on,
donna,sneakers,Slip on da donna blu con zip,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517660611_2_29b8.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517660611001.html,blu,,slip on,
donna,sneakers,Slip on da donna bianco con zip,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517660600_2_ea5b.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517660600001.html,bianco,,slip on,
donna,sneakers,Sneakers da donna beige con lacci,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517660522_2_5845.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517660522001.html,beige,,sneakers,
donna,sneakers,Sneakers da donna nero con lacci,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517660500_2_58ef.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517660500001.html,nero,,sneakers,
donna,sneakers,Sneakers da donna bianco e nero con zip,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517659511_2_8743.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517659511001.html,bianco,nero,sneakers,
donna,sneakers,Sneakers da donna beige con zip,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517659500_2_7df8.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517659500001.html,beige,,sneakers,
donna,sneakers,Sneakers da donna argento e celeste con zip,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517659433_2_8b5f.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517659433001.html,celeste,argento,sneakers,
donna,sneakers,Sneakers da donna rosa e beige con zip,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517659422_2_6fc8.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517659422001.html,beige,rosa,sneakers,
donna,sneakers,Sneakers da donna bianco e beige con zip,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517659411_2_923e.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517659411001.html,beige,bianco,sneakers,
donna,sneakers,Sneakers da donna bianco e giallo con zip,99.9,69.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517659400_2_ed3b.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517659400001.html,giallo,bianco,sneakers,
donna,sneakers,Slip on da donna beige con elastico,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517659311_2_9266.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517659311001.html,beige,,slip on,
donna,sneakers,Slip on da donna bianco e beige con elastico,89.9,62.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517659300_2_3c22.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517659300001.html,beige,bianco,slip on,
donna,sneakers,Sneakers da donna bianco con lacci,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517659222_2_60d8.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517659222001.html,bianco,,sneakers,
donna,sneakers,Sneakers da donna beige con lacci,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517659211_2_a9f0.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517659211001.html,beige,,sneakers,
donna,sneakers,Sneakers da donna bianco con lacci,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517658755_2_64c8.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517658755001.html,bianco,,sneakers,
donna,sneakers,Sneakers da donna rosa con lacci,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517658744_2_e9bb.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517658744001.html,rosa,,sneakers,
donna,sneakers,Sneakers da donna beige con lacci,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517658733_2_2d53.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517658733001.html,beige,,sneakers,
donna,sneakers,Sneakers da donna celeste con lacci,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517658722_2_d6be.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517658722001.html,celeste,,sneakers,
donna,sneakers,Sneakers da donna blu con lacci,79.9,55.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517658711_2_8705.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517658711001.html,blu,,sneakers,
donna,sneakers,Slip on calzino da donna bianco con elastico,69.9,48.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517658655_2_ce6c.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517658655001.html,bianco,,slip on,
donna,sneakers,Slip on calzino da donna rosa con elastico,69.9,48.93,https://www.igieco.it/shop/media/catalog/product/2/0/202517658644_2_1def.jpg?width=342&height=456&store=i_it&image-type=small_image,https://www.igieco.it/shop/i_it/202517658644001.html,rosa,,slip on,
