genere_categoria,nome_categoria,nome,prezzo_originale,prezzo_scontato,immagine,link
Donna,Dècolletè,Décolleté donna slingback in pelle nero e1690,"149,90 €","134,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/E/1/E1690-246469-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-pelle-nero-e1690-e1690-246469.html
Donna,Dècolletè,Décolleté donna cinturino incrociato in tessuto galassia platino e1631zv,"159,90 €","143,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/E/1/E1631ZV-247203-0000.jpg,https://www.melluso.com/it/decollete-donna-cinturino-incrociato-in-tessuto-galassia-platino-e1631zv-e1631zv-247203.html
Donna,Dècolletè,Décolleté donna slingback in pelle blu abyss d165zv,"149,90 €","134,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D165ZV-247710-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-pelle-blu-abyss-d165zv-d165zv-247710.html
Donna,Dècolletè,Décolleté donna slingback in pelle wash abyss d166z,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D166Z-244995-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-pelle-wash-abyss-d166z-d166z-244995.html
Donna,Dècolletè,Décolleté donna in pelle nude e1301z,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/E/1/E1301Z-247449-0000.jpg,https://www.melluso.com/it/decollete-donna-in-pelle-nude-e1301z-e1301z-247449.html
Donna,Dècolletè,Décolleté donna slingback in tessuto argento d188,"149,90 €","134,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D188-246084-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-tessuto-argento-d188-d188-246084.html
Donna,Dècolletè,Décolleté donna slingback in pelle milk e1634zv,"159,90 €","143,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/E/1/E1634ZV-247192-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-pelle-milk-e1634zv-e1634zv-247192.html
Donna,Dècolletè,Décolleté donna slingback in pelle platino d192,"149,90 €","134,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D192-244193-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-pelle-platino-d192-d192-244193.html
Donna,Dècolletè,Décolleté donna aperto ai lati in tessuto galassia argento e1630zv,"159,90 €","143,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/E/1/E1630ZV-249083-0000.jpg,https://www.melluso.com/it/decollete-donna-aperto-ai-lati-in-tessuto-galassia-argento-e1630zv-e1630zv-249083.html
Donna,Dècolletè,Décolleté donna aperto ai lati in tessuto galassia platino e1630zv,"159,90 €","143,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/E/1/E1630ZV-249084-0000.jpg,https://www.melluso.com/it/decollete-donna-aperto-ai-lati-in-tessuto-galassia-platino-e1630zv-e1630zv-249084.html
Donna,Dècolletè,Décolleté donna aperto ai lati in tessuto galassia notte e1630zv,"159,90 €","143,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/E/1/E1630ZV-249105-0000.jpg,https://www.melluso.com/it/decollete-donna-aperto-ai-lati-in-tessuto-galassia-notte-e1630zv-e1630zv-249105.html
Donna,Dècolletè,Décolleté donna aperto ai lati in tessuto galassia phard e1630zv,"159,90 €","143,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/E/1/E1630ZV-249106-0000.jpg,https://www.melluso.com/it/decollete-donna-aperto-ai-lati-in-tessuto-galassia-phard-e1630zv-e1630zv-249106.html
Donna,Dècolletè,Dècolletè donna comodo in pelle nude r30611z,"125,00 €","100,00 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/R/3/R30611Z-245999-0000.jpg,https://www.melluso.com/it/decollete-donna-comodo-in-pelle-nude-r30611z-r30611z-245999.html
Donna,Dècolletè,Décolleté donna slingback in pelle argento d165z,"149,90 €","134,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D165ZV-249141-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-pelle-argento-d165z-d165zv-249141.html
Donna,Dècolletè,Décolleté donna in pelle nero d175z,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D175Z-245724-0000.jpg,https://www.melluso.com/it/decollete-donna-in-pelle-blu-abyss-d175z-d175z-245724.html
Donna,Dècolletè,Décolleté donna slingback in tessuto galassia argento d180z,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D180Z-245403-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-tessuto-galassia-argento-d180z-d180z-245403.html
Donna,Dècolletè,Décolleté donna slingback in tessuto galassia platino d180z,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D180Z-245404-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-tessuto-galassia-platino-d180z-d180z-245404.html
Donna,Dècolletè,Décolleté slingback donna in pelle e nylon nero e1852,"159,90 €","127,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/E/1/E1852-248022-0000.jpg,https://www.melluso.com/it/decollete-slingback-donna-in-pelle-e-nylon-nero-e1852-e1852-248022.html
Donna,Dècolletè,Dècolletè donna comodo in pelle nero r30611z,"125,00 €","100,00 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/R/3/R30611Z-244832-0000.jpg,https://www.melluso.com/it/decollete-donna-comodo-in-pelle-nero-r30611z-r30611z-244832.html
Donna,Dècolletè,Décolleté donna slingback in tessuto rafia v311,"149,90 €","107,93 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/V/3/V311-243766-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-tessuto-rafia-v311-v311-243766.html
Donna,Dècolletè,Décolleté donna in pelle blu abyss d106z,"129,90 €","116,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D106Z-249131-0000_15.jpg,https://www.melluso.com/it/decollete-donna-in-pelle-blu-abyss-d106z-d106z-249131.html
Donna,Dècolletè,Dècolletè donna con cinturino in pelle milk d156z,"129,90 €","116,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D156Z-244988-0000.jpg,https://www.melluso.com/it/decollete-donna-con-cinturino-in-pelle-milk-d156z-d156z-244988.html
Donna,Dècolletè,Dècolletè donna con cinturino in pelle nero d156z,"129,90 €","116,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D156Z-244991-0000.jpg,https://www.melluso.com/it/decollete-donna-con-cinturino-in-pelle-nero-d156z-d156z-244991.html
Donna,Dècolletè,Dècolletè donna con cinturino in pelle platino d156z,"129,90 €","116,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D156Z-246041-0000.jpg,https://www.melluso.com/it/decollete-donna-con-cinturino-in-pelle-platino-d156z-d156z-246041.html
Donna,Dècolletè,Dècolletè donna con cinturino in pelle rosa contour d156z,"129,90 €","116,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D156Z-249140-0000.jpg,https://www.melluso.com/it/decollete-donna-con-cinturino-in-pelle-rosa-contour-d156z-d156z-249140.html
Donna,Dècolletè,Décolleté donna slingback in tessuto intreccio e pelle platino e1675zv,"179,90 €","161,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/E/1/E1675ZV-249113-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-tessuto-intreccio-e-pelle-platino-e1675zv-e1675zv-249113.html
Donna,Dècolletè,Décolleté donna slingback in tessuto intreccio e pelle beige e1675zv,"179,90 €","161,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/E/1/E1675ZV-249114-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-tessuto-intreccio-e-pelle-beige-e1675zv-e1675zv-249114.html
Donna,Dècolletè,Décolleté slingback donna in pelle e tessuto azzurro e1851,"169,90 €","152,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/E/1/E1851-244189-0000.jpg,https://www.melluso.com/it/decollete-slingback-donna-in-pelle-e-tessuto-azzurro-e1851-e1851-244189.html
Donna,Dècolletè,Décolleté donna con cinturino in pelle nero v308z,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/V/3/V308Z-243772-0000.jpg,https://www.melluso.com/it/decollete-donna-con-cinturino-in-pelle-nero-v308z-v308z-243772.html
Donna,Dècolletè,Décolleté slingback donna tessuto e pelle nero v703,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/V/7/V703-244079-0000.jpg,https://www.melluso.com/it/decollete-slingback-donna-tessuto-e-pelle-nero-v703-v703-244079.html
Donna,Dècolletè,Décolleté donna slingback in pelle fondotinta d189,"149,90 €","134,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D189-245533-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-pelle-fondotinta-d189-d189-245533.html
Donna,Dècolletè,Décolleté donna in pelle nero d189,"149,90 €","134,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D189-245946-0000.jpg,https://www.melluso.com/it/decollete-donna-in-pelle-nero-d189-d189-245946.html
Donna,Dècolletè,Décolleté donna cinturino incrociato in tessuto pelle rosso e1631zv,"159,90 €","143,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/E/1/E1631ZV-247451-0000.jpg,https://www.melluso.com/it/decollete-donna-cinturino-incrociato-in-tessuto-pelle-rosso-e1631zv-e1631zv-247451.html
Donna,Dècolletè,Décolleté slingback donna in pelle e tessuto beige e1851,"169,90 €","152,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/E/1/E1851-245148-0000.jpg,https://www.melluso.com/it/decollete-slingback-donna-in-pelle-e-tessuto-beige-e1851-e1851-245148.html
Donna,Dècolletè,Décolleté donna in pelle e camoscio abyss n411,"129,90 €","103,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/N/4/N411-244811-0000.jpg,https://www.melluso.com/it/decollete-donna-in-pelle-e-camoscio-abyss-n411-n411-244811.html
Donna,Dècolletè,Dècolletè donna comodo in pelle laminato nude r30611z,"125,00 €","100,00 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/R/3/R30611Z-250115-0000.jpg,https://www.melluso.com/it/decollete-donna-comodo-in-pelle-laminato-nude-r30611z-r30611z-250115.html
Donna,Dècolletè,Décolleté donna in pelle nero x621z,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/X/6/X621Z-249422-0000.jpg,https://www.melluso.com/it/decollete-donna-in-pelle-nero-x621z-x621z-249422.html
Donna,Dècolletè,Décolleté donna in pelle blu abyss x621z,"139,90 €","111,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/X/6/X621Z-249423-0000.jpg,https://www.melluso.com/it/decollete-donna-in-pelle-blu-abyss-x621z-x621z-249423.html
Donna,Dècolletè,Sabot donna in tessuto rafia beige k56213,"89,90 €","71,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/5/K56213-245191-0000.jpg,https://www.melluso.com/it/sabot-donna-in-tessuto-rafia-beige-k56213-k56213-245191.html
Donna,Dècolletè,Décolleté donna in pelle nero k55398z,"89,90 €","71,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/5/K55398Z-245119-0000.jpg,https://www.melluso.com/it/decollete-donna-in-pelle-nero-k55398z-k55398z-245119.html
Donna,Dècolletè,Décolleté donna in pelle e camoscio sabbia n411,"129,90 €","103,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/N/4/N411-243722-0000.jpg,https://www.melluso.com/it/decollete-donna-in-pelle-e-camoscio-sabbia-n411-n411-243722.html
Donna,Dècolletè,Décolleté donna con cinturino in pelle nude v229,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/V/2/V229-243972-0000.jpg,https://www.melluso.com/it/decollete-donna-con-cinturino-in-pelle-nude-v229-v229-243972.html
Donna,Dècolletè,Décolleté donna in pelle nero x516z,"129,90 €","116,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/X/5/X516Z-246006-0000.jpg,https://www.melluso.com/it/decollete-donna-in-pelle-nero-x516z-x516z-246006.html
Donna,Dècolletè,Décolleté donna in pelle nude x516z,"129,90 €","116,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/X/5/X516Z-249435-0000.jpg,https://www.melluso.com/it/decollete-donna-in-pelle-nude-x516z-x516z-249435.html
Donna,Dècolletè,Espadrillas donna in tessuto rafia blu 018215z,Nan,,https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/018215Z-244316-0000.jpg,https://www.melluso.com/it/espadrillas-donna-in-tessuto-rafia-blu-018215z-018215z-244316.html
Donna,Dècolletè,Décolleté donna in pelle platino k55398z,"89,90 €","71,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/5/K55398Z-243695-0000.jpg,https://www.melluso.com/it/decollete-donna-in-pelle-platino-k55398z-k55398z-243695.html
Donna,Dècolletè,Décolleté donna in pelle blu notte k55398z,"89,90 €","71,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/5/K55398Z-243696-0000.jpg,https://www.melluso.com/it/decollete-donna-in-pelle-blu-notte-k55398z-k55398z-243696.html
Donna,Dècolletè,Décolleté ballerina donna in pelle crema k60100bk,"99,00 €","79,20 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/6/K60100BK-234285-0000.jpg,https://www.melluso.com/it/decollete-ballerina-donna-in-pelle-crema-k60100bk-k60100bk-234285.html
Donna,Dècolletè,Décolleté ballerina donna in pelle blu notte k60100bk,"99,00 €","79,20 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/K/6/K60100BK-234286-0000.jpg,https://www.melluso.com/it/decollete-ballerina-donna-in-pelle-blu-notte-k60100bk-k60100bk-234286.html
Donna,Dècolletè,Décolleté donna cinturino incrociato in tessuto galassia blu notte e1631zv,"159,90 €","143,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/E/1/E1631ZV-247204-0000.jpg,https://www.melluso.com/it/decollete-donna-cinturino-incrociato-in-tessuto-galassia-blu-notte-e1631zv-e1631zv-247204.html
Donna,Dècolletè,Décolleté donna  in pelle wash rosa contour d160zv,"149,90 €","134,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D160ZV-247748-0000.jpg,https://www.melluso.com/it/decollete-donna-in-pelle-wash-rosa-contour-d160zv-d160zv-247748.html
Donna,Dècolletè,Décolleté donna slingback in pelle nude d188,"149,90 €","134,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D188-246626-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-pelle-nude-d188-d188-246626.html
Donna,Dècolletè,Décolleté donna slingback in pelle fondotinta d179z,"139,90 €","125,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D179Z-247363-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-pelle-fondotinta-d179z-d179z-247363.html
Donna,Dècolletè,Décolleté donna slingback in tessuto galassia nero d168zv,"149,90 €","134,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D168ZV-247471-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-tessuto-galassia-nero-d168zv-d168zv-247471.html
Donna,Dècolletè,Espadrillas donna in tessuto rafia beige 018215z,"89,90 €","71,92 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/0/1/018215Z-244315-0000.jpg,https://www.melluso.com/it/espadrillas-donna-in-tessuto-rafia-beige-018215z-018215z-244315.html
Donna,Dècolletè,Décolleté donna slingback in pelle argento d168zv,"149,90 €","134,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D168ZV-247402-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-pelle-argento-d168zv-d168zv-247402.html
Donna,Dècolletè,Décolleté donna slingback in pelle nero d188,"149,90 €","134,91 €",https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/D/1/D188-246085-0000.jpg,https://www.melluso.com/it/decollete-donna-slingback-in-pelle-nero-d188-d188-246085.html
Donna,Dècolletè,Décolleté donna in pelle e camoscio nero n411,"129,90 €",,https://www.melluso.com/media/catalog/product/cache/0aca786c35f44707039baeb18f615e76/N/4/N411-243721-0000.jpg,https://www.melluso.com/it/decollete-donna-in-pelle-e-camoscio-nero-n411-n411-243721.html
